location,date,time,precipitation(mm),air_pressure(hPa),temperature(˚C),humidity(%),wind(m/s)
Chicago ,2022-11-08,6:00:00 PM,0,1015.1,8.3,83.7,3
Chicago ,2022-11-08,7:00:00 PM,0,1015.3,8,85.4,2
Chicago ,2022-11-08,8:00:00 PM,0,1015.3,7.6,88.4,1
Chicago ,2022-11-08,9:00:00 PM,0,1015.5,7.3,87.7,4
Chicago ,2022-11-08,10:00:00 PM,0,1015.7,6.9,90.8,4
Chicago ,2022-11-08,11:00:00 PM,0,1016.1,7,90.8,3
Chicago ,2022-11-09,12:00:00 AM,0,1016.3,8.7,86.6,4
Chicago ,2022-11-09,1:00:00 AM,0,1015.9,11.1,78.5,4
Chicago ,2022-11-09,2:00:00 AM,0,1015.6,13.3,66.5,2
Chicago ,2022-11-09,3:00:00 AM,0,1014.8,15,60.8,3
Chicago ,2022-11-09,4:00:00 AM,0,1014.5,15.2,58.8,5
Chicago ,2022-11-09,5:00:00 AM,0,1013.8,15.9,58.6,4
Chicago ,2022-11-09,6:00:00 AM,0,1013.6,15.5,59.7,5
Chicago ,2022-11-09,7:00:00 AM,0,1013.7,15,61.6,5
Chicago ,2022-11-09,8:00:00 AM,0,1013.7,14.3,65.8,4
Chicago ,2022-11-09,9:00:00 AM,0,1014,13.4,69.8,3
Chicago ,2022-11-09,10:00:00 AM,0,1014.2,12.7,71.6,2
Chicago ,2022-11-09,11:00:00 AM,0,1014.3,12.3,76.5,2
Chicago ,2022-11-09,12:00:00 PM,0,1014.4,11.7,77.5,2
Chicago ,2022-11-09,1:00:00 PM,0,1014.5,11.2,79.6,0
Chicago ,2022-11-09,2:00:00 PM,0,1014.6,11.3,80.7,1
Chicago ,2022-11-09,3:00:00 PM,0,1014.3,11.6,79.6,2
Chicago ,2022-11-09,4:00:00 PM,0,1014.1,11.3,79.6,2
Chicago ,2022-11-09,5:00:00 PM,0,1014,11.4,79.6,0
Chicago ,2022-11-09,6:00:00 PM,0,1013.9,11.4,77.4,2
Chicago ,2022-11-09,7:00:00 PM,0,1013.6,10.5,82.8,0
Chicago ,2022-11-09,8:00:00 PM,0,1013.6,9.8,84.4,2
Chicago ,2022-11-09,9:00:00 PM,0,1014,9.1,87.9,3
Chicago ,2022-11-09,10:00:00 PM,0,1014.1,8.9,90.9,2
Chicago ,2022-11-09,11:00:00 PM,0,1014.6,9,91.6,2
Chicago ,2022-11-10,12:00:00 AM,0,1015.2,10.1,89.8,2
Chicago ,2022-11-10,1:00:00 AM,0,1015.2,12.5,82.5,1
Chicago ,2022-11-10,2:00:00 AM,0,1015,14.8,70.5,3
Chicago ,2022-11-10,3:00:00 AM,0,1014.4,16.6,61.6,2
Chicago ,2022-11-10,4:00:00 AM,0,1013.6,18.2,57.6,3
Chicago ,2022-11-10,5:00:00 AM,0,1013,18.9,55.8,3
Chicago ,2022-11-10,6:00:00 AM,0,1012.6,18.8,55.8,2
Chicago ,2022-11-10,7:00:00 AM,0,1012.6,18.5,55.7,4
Chicago ,2022-11-10,8:00:00 AM,0,1013.3,17.5,60.6,5
Chicago ,2022-11-10,9:00:00 AM,0,1013.7,16.1,64.9,3
Chicago ,2022-11-10,10:00:00 AM,0,1014.1,15.2,70.6,3
Chicago ,2022-11-10,11:00:00 AM,0,1014.5,14.5,74.9,3
Chicago ,2022-11-10,12:00:00 PM,0,1014.7,13.7,76.8,2
Chicago ,2022-11-10,1:00:00 PM,0,1014.9,13.2,75.7,2
Chicago ,2022-11-10,2:00:00 PM,0,1015.3,12.6,77.6,2
Chicago ,2022-11-10,3:00:00 PM,0,1015.2,12.2,79.7,3
Chicago ,2022-11-10,4:00:00 PM,0,1015.1,11.8,81.8,4
Chicago ,2022-11-10,5:00:00 PM,0,1015.1,11.6,77.5,5
Chicago ,2022-11-10,6:00:00 PM,0,1015.2,11.6,73.9,5
Chicago ,2022-11-10,7:00:00 PM,0,1015.1,11.2,73.8,5
Chicago ,2022-11-10,8:00:00 PM,0,1015.2,10.9,73.7,5
Chicago ,2022-11-10,9:00:00 PM,0,1015.3,11,74.8,5
Chicago ,2022-11-10,10:00:00 PM,0,1015.4,11.3,73.8,6
Chicago ,2022-11-10,11:00:00 PM,0,1015.9,11.5,73.8,4
Chicago ,2022-11-11,12:00:00 AM,0,1016.4,13.3,70.7,5
Chicago ,2022-11-11,1:00:00 AM,0,1016.4,15.7,62.6,4
Chicago ,2022-11-11,2:00:00 AM,0,1016,17.6,55.9,5
Chicago ,2022-11-11,3:00:00 AM,0,1015.3,19.5,50.6,4
Chicago ,2022-11-11,4:00:00 AM,0,1014.3,20.3,46.9,5
Chicago ,2022-11-11,5:00:00 AM,0,1013.5,21.5,43.9,4
Chicago ,2022-11-11,6:00:00 AM,0,1013.2,22,42.8,3
Chicago ,2022-11-11,7:00:00 AM,0,1013.3,21.8,40.8,2
Chicago ,2022-11-11,8:00:00 AM,0,1013.2,20.3,44.7,2
Chicago ,2022-11-11,9:00:00 AM,0,1013.5,18.5,52.8,2
Chicago ,2022-11-11,10:00:00 AM,0,1013.8,17.4,53.6,1
Chicago ,2022-11-11,11:00:00 AM,0,1013.6,16.3,58.7,2
Chicago ,2022-11-11,12:00:00 PM,0,1013.5,15.4,63.9,0
Chicago ,2022-11-11,1:00:00 PM,0,1013.5,14.8,64.6,0
Chicago ,2022-11-11,2:00:00 PM,0,1013.5,14.3,66.7,2
Chicago ,2022-11-11,3:00:00 PM,0,1013.2,13.4,68.8,4
Chicago ,2022-11-11,4:00:00 PM,0,1012.7,13.1,70.7,3
Chicago ,2022-11-11,5:00:00 PM,0,1012.4,12.5,73.5,2
Chicago ,2022-11-11,6:00:00 PM,0,1011.8,11.9,75.4,3
Chicago ,2022-11-11,7:00:00 PM,0,1011.3,11.9,74.9,4
Chicago ,2022-11-11,8:00:00 PM,0,1010.9,11.7,74.9,4
Chicago ,2022-11-11,9:00:00 PM,0,1010.5,12.1,74.4,4
Chicago ,2022-11-11,10:00:00 PM,0,1010.3,12.9,72.6,4
Chicago ,2022-11-11,11:00:00 PM,0,1010.2,13.4,71.7,3
Chicago ,2022-11-12,12:00:00 AM,0,1009.8,14.1,70.9,5
Chicago ,2022-11-12,1:00:00 AM,0,1009.3,15.4,67.9,4
Chicago ,2022-11-12,2:00:00 AM,0,1008.3,17.8,59.8,5
Chicago ,2022-11-12,3:00:00 AM,0,1006.9,20,53.6,3
Chicago ,2022-11-12,4:00:00 AM,0,1005.1,21.7,49.9,4
Chicago ,2022-11-12,5:00:00 AM,0,1003.6,21.7,52.6,3
Chicago ,2022-11-12,6:00:00 AM,2,1003.2,19.5,76.7,3
Chicago ,2022-11-12,7:00:00 AM,0,1002.6,18.3,82.7,3
Chicago ,2022-11-12,8:00:00 AM,0,1001.6,17.5,87.5,5
Chicago ,2022-11-12,9:00:00 AM,0,1000.9,17.1,89.7,2
Chicago ,2022-11-12,10:00:00 AM,0,1000,17.3,92.7,3
Chicago ,2022-11-12,11:00:00 AM,0,999.7,18.4,94.5,8
Chicago ,2022-11-12,12:00:00 PM,36,999.4,18.2,99.4,6
Chicago ,2022-11-12,1:00:00 PM,0,998.8,17.8,99.4,8
Chicago ,2022-11-12,2:00:00 PM,0,998.4,17.9,97.5,8
Chicago ,2022-11-12,3:00:00 PM,0,998,17.3,96.9,5
Chicago ,2022-11-12,4:00:00 PM,0,998,16.3,95.6,9
Chicago ,2022-11-12,5:00:00 PM,0,999.2,13.8,88.9,12
Chicago ,2022-11-12,6:00:00 PM,19,999.4,12.4,90.6,9
Chicago ,2022-11-12,7:00:00 PM,0,1000.1,11.1,91.7,10
Chicago ,2022-11-12,8:00:00 PM,0,1000.6,10.3,91.6,7
Chicago ,2022-11-12,9:00:00 PM,0,1001.3,10,90.4,6
Chicago ,2022-11-12,10:00:00 PM,0,1002,9.8,90.4,6
Chicago ,2022-11-12,11:00:00 PM,0,1002.8,9.7,91.6,5
Chicago ,2022-11-13,12:00:00 AM,0,1003.5,9.6,88.5,4
Chicago ,2022-11-13,1:00:00 AM,0,1003.7,9.6,86.7,6
Chicago ,2022-11-13,2:00:00 AM,0,1004.4,10.1,81.6,6
Chicago ,2022-11-13,3:00:00 AM,0,1004.8,10,77.8,5
Chicago ,2022-11-13,4:00:00 AM,0,1005.3,10.3,75.7,4
Chicago ,2022-11-13,5:00:00 AM,0,1005.6,10.6,70.7,5
Chicago ,2022-11-13,6:00:00 AM,0,1005.1,11.3,76.9,4
Chicago ,2022-11-13,7:00:00 AM,0,1005.7,11.1,76.9,5
Chicago ,2022-11-13,8:00:00 AM,0,1007.1,10.9,78.4,1
Chicago ,2022-11-13,9:00:00 AM,0,1007.6,10.9,79.5,2
Chicago ,2022-11-13,10:00:00 AM,0,1008.3,10.7,81.7,2
Chicago ,2022-11-13,11:00:00 AM,0,1008.7,10.2,82.7,3
Chicago ,2022-11-13,12:00:00 PM,0,1009,9.7,85.6,5
Chicago ,2022-11-13,1:00:00 PM,0,1008.9,9.4,88.5,3
Chicago ,2022-11-13,2:00:00 PM,0,1009.3,9.1,90.9,2
Chicago ,2022-11-13,3:00:00 PM,0,1009.2,8.7,92.8,3
Chicago ,2022-11-13,4:00:00 PM,0,1009.3,8.4,93.4,3
Chicago ,2022-11-13,5:00:00 PM,0,1009.6,8.6,93.4,2
Chicago ,2022-11-13,6:00:00 PM,0,1009.6,8.9,91.5,2
Chicago ,2022-11-13,7:00:00 PM,0,1009.3,9.2,92.8,2
Chicago ,2022-11-13,8:00:00 PM,0,1009,9.5,91.6,3
Chicago ,2022-11-13,9:00:00 PM,0,1008.3,9.6,90.4,4
Chicago ,2022-11-13,10:00:00 PM,0,1008.3,9.6,89.7,2
Chicago ,2022-11-13,11:00:00 PM,0,1008.5,9.9,88.6,3
Chicago ,2022-11-14,12:00:00 AM,0,1008.7,10.5,89.8,3
Chicago ,2022-11-14,1:00:00 AM,0,1008.2,11.2,84.6,3
Chicago ,2022-11-14,2:00:00 AM,0,1007.7,12.2,78.6,4
Chicago ,2022-11-14,3:00:00 AM,0,1007,11.7,80.7,8
Chicago ,2022-11-14,4:00:00 AM,0,1006.6,13.6,63.9,8
Chicago ,2022-11-14,5:00:00 AM,0,1006,13.6,54.9,9
Chicago ,2022-11-14,6:00:00 AM,0,1005.9,13,49.9,7
Chicago ,2022-11-14,7:00:00 AM,0,1005.8,12.1,48.6,7
Chicago ,2022-11-14,8:00:00 AM,0,1006,10.5,53.6,7
Chicago ,2022-11-14,9:00:00 AM,0,1006.3,9.4,61.6,6
Chicago ,2022-11-14,10:00:00 AM,0,1006.6,8.9,62.8,6
Chicago ,2022-11-14,11:00:00 AM,0,1006.4,8.5,67.8,4
Chicago ,2022-11-14,12:00:00 PM,0,1006.7,8.3,69.7,5
Chicago ,2022-11-14,1:00:00 PM,0,1007.5,7.6,58.5,8
Chicago ,2022-11-14,2:00:00 PM,0,1007.7,6.6,60,5
Chicago ,2022-11-14,3:00:00 PM,0,1007.3,5.9,62.1,2
Chicago ,2022-11-14,4:00:00 PM,0,1007.2,5.2,68.1,1
Chicago ,2022-11-14,5:00:00 PM,0,1006.9,5.2,70.6,2
Chicago ,2022-11-14,6:00:00 PM,0,1007,5.3,70.6,2
Chicago ,2022-11-14,7:00:00 PM,0,1006.9,5.7,70.7,2
Chicago ,2022-11-14,8:00:00 PM,0,1006.7,5.2,72.7,4
Chicago ,2022-11-14,9:00:00 PM,0,1006.7,4.5,78.5,4
Chicago ,2022-11-14,10:00:00 PM,0,1006.5,4.1,81.4,4
Chicago ,2022-11-14,11:00:00 PM,0,1007,4.4,82.6,5
Chicago ,2022-11-15,12:00:00 AM,0,1007,6.1,77.7,5
Chicago ,2022-11-15,1:00:00 AM,0,1007,7.1,73.6,4
Chicago ,2022-11-15,2:00:00 AM,0,1007.1,10.1,66.7,3
Chicago ,2022-11-15,3:00:00 AM,0,1006.3,11.8,66.6,4
Chicago ,2022-11-15,4:00:00 AM,0,1005.1,12.1,65.8,4
Chicago ,2022-11-15,5:00:00 AM,0,1005,11.9,68.5,8
Chicago ,2022-11-15,6:00:00 AM,0,1004.9,11.7,72.9,3
Chicago ,2022-11-15,7:00:00 AM,0,1005.1,12.1,64.9,5
Chicago ,2022-11-15,8:00:00 AM,0,1005.4,11.5,63.8,7
Chicago ,2022-11-15,9:00:00 AM,0,1005.8,10.5,70.7,5
Chicago ,2022-11-15,10:00:00 AM,0,1006.2,9.5,73.5,3
Chicago ,2022-11-15,11:00:00 AM,0,1006.3,8.9,80.9,3
Chicago ,2022-11-15,12:00:00 PM,2,1006.7,8,87.8,3
Chicago ,2022-11-15,1:00:00 PM,0,1006.9,7.9,88.4,4
Chicago ,2022-11-15,2:00:00 PM,0,1006.8,7.1,89.5,5
Chicago ,2022-11-15,3:00:00 PM,0,1006.6,6.9,91.4,3
Chicago ,2022-11-15,4:00:00 PM,0,1006.5,7,92.7,2
Chicago ,2022-11-15,5:00:00 PM,0,1006.8,6.7,93.3,2
Chicago ,2022-11-15,6:00:00 PM,0,1007.2,6.2,94,3
Chicago ,2022-11-15,7:00:00 PM,0,1007.2,6,95.9,3
Chicago ,2022-11-15,8:00:00 PM,0,1007.4,5.9,95.9,2
Chicago ,2022-11-15,9:00:00 PM,0,1007.8,5.6,96.6,3
Chicago ,2022-11-15,10:00:00 PM,0,1008.2,5.6,96.6,2
Chicago ,2022-11-15,11:00:00 PM,0,1009.1,5.5,97.9,2
Chicago ,2022-11-16,12:00:00 AM,0,1009.8,6.4,97.9,2
Chicago ,2022-11-16,1:00:00 AM,0,1010.3,8.3,91.5,3
Chicago ,2022-11-16,2:00:00 AM,0,1010.7,9.6,66.6,5
Chicago ,2022-11-16,3:00:00 AM,0,1010.2,11,63.7,4
Chicago ,2022-11-16,4:00:00 AM,0,1010,12.2,56.8,7
Chicago ,2022-11-16,5:00:00 AM,0,1009.9,12.7,40.1,6
Chicago ,2022-11-16,6:00:00 AM,0,1009.5,12.5,37,7
Chicago ,2022-11-16,7:00:00 AM,0,1009.5,12.7,37,5
Chicago ,2022-11-16,8:00:00 AM,0,1009.6,11.4,42.1,4
Chicago ,2022-11-16,9:00:00 AM,0,1010.6,10,49.8,3
Chicago ,2022-11-16,10:00:00 AM,0,1011.2,9.4,49.2,3
Chicago ,2022-11-16,11:00:00 AM,0,1011.5,8.8,56.8,2
Chicago ,2022-11-16,12:00:00 PM,0,1011.5,8.3,60.9,3
Chicago ,2022-11-16,1:00:00 PM,0,1011.8,8.1,64.9,1
Chicago ,2022-11-16,2:00:00 PM,0,1011.6,7.9,67.7,3
Chicago ,2022-11-16,3:00:00 PM,0,1011.7,7.6,68.6,3
Chicago ,2022-11-16,4:00:00 PM,0,1011.8,7,70.5,4
Chicago ,2022-11-16,5:00:00 PM,0,1011.8,6.9,71.4,4
Chicago ,2022-11-16,6:00:00 PM,0,1012.1,6.8,70.4,3
Chicago ,2022-11-16,7:00:00 PM,0,1012.3,6.7,73.5,4
Chicago ,2022-11-16,8:00:00 PM,0,1012.5,6.5,71.9,4
Chicago ,2022-11-16,9:00:00 PM,0,1012.4,6.1,73.9,4
Chicago ,2022-11-16,10:00:00 PM,0,1012.6,5.6,77.6,3
Chicago ,2022-11-16,11:00:00 PM,0,1013.1,5.5,77.6,4
Chicago ,2022-11-17,12:00:00 AM,0,1013.8,7.2,72.5,3
Chicago ,2022-11-17,1:00:00 AM,0,1014.2,9.6,65.7,3
Chicago ,2022-11-17,2:00:00 AM,0,1014,12.1,56.8,3
Chicago ,2022-11-17,3:00:00 AM,0,1013.4,13.5,53.7,3
Chicago ,2022-11-17,4:00:00 AM,0,1012.6,15.1,48.7,5
Chicago ,2022-11-17,5:00:00 AM,0,1012.3,16.1,44.8,4
Chicago ,2022-11-17,6:00:00 AM,0,1012.3,16.1,42.9,4
Chicago ,2022-11-17,7:00:00 AM,0,1012.5,15.6,47.9,3
Chicago ,2022-11-17,8:00:00 AM,0,1012.9,14.4,53.6,3
Chicago ,2022-11-17,9:00:00 AM,0,1013.3,12.9,54.7,3
Chicago ,2022-11-17,10:00:00 AM,0,1013.9,11.7,62.6,3
Chicago ,2022-11-17,11:00:00 AM,0,1014.5,10.9,68.8,1
Chicago ,2022-11-17,12:00:00 PM,0,1014.8,10.1,70.6,2
Chicago ,2022-11-17,1:00:00 PM,0,1015.1,9.7,75.6,1
Chicago ,2022-11-17,2:00:00 PM,0,1014.9,9.2,73.4,3
Chicago ,2022-11-17,3:00:00 PM,0,1015,8.7,75.4,3
Chicago ,2022-11-17,4:00:00 PM,0,1015,8.4,75.9,2
Chicago ,2022-11-17,5:00:00 PM,0,1015.3,7.7,78.5,4
Chicago ,2022-11-17,6:00:00 PM,0,1015.9,7.1,82.9,3
Chicago ,2022-11-17,7:00:00 PM,0,1016,6.6,83.5,4
Chicago ,2022-11-17,8:00:00 PM,0,1016.2,6.3,85.8,3
Chicago ,2022-11-17,9:00:00 PM,0,1016.3,6,87.6,3
Chicago ,2022-11-17,10:00:00 PM,0,1016.6,5.6,88.8,3
Chicago ,2022-11-17,11:00:00 PM,0,1017,5.5,91.3,3
Chicago ,2022-11-18,12:00:00 AM,0,1017.2,6.8,89.5,4
Chicago ,2022-11-18,1:00:00 AM,0,1017.1,10,76.7,4
Chicago ,2022-11-18,2:00:00 AM,0,1016.9,12.5,65.9,3
Chicago ,2022-11-18,3:00:00 AM,0,1016.1,14.4,53.6,3
Chicago ,2022-11-18,4:00:00 AM,0,1015.4,16,45.7,3
Chicago ,2022-11-18,5:00:00 AM,0,1014.6,16.9,40.8,2
Chicago ,2022-11-18,6:00:00 AM,0,1014.2,18,41.7,4
Chicago ,2022-11-18,7:00:00 AM,0,1014.1,17.7,40.7,3
Chicago ,2022-11-18,8:00:00 AM,0,1014.1,16,45.7,2
Chicago ,2022-11-18,9:00:00 AM,0,1014.4,14.2,53.9,3
Chicago ,2022-11-18,10:00:00 AM,0,1014.7,13,59.9,1
Chicago ,2022-11-18,11:00:00 AM,0,1015.2,12.2,64.9,3
Chicago ,2022-11-18,12:00:00 PM,0,1015.3,11.5,68.9,1
Chicago ,2022-11-18,1:00:00 PM,0,1015.2,10.8,70.7,2
Chicago ,2022-11-18,2:00:00 PM,0,1014.9,10.1,72.6,3
Chicago ,2022-11-18,3:00:00 PM,0,1015,9.7,76.6,1
Chicago ,2022-11-18,4:00:00 PM,0,1014.6,8.8,78.7,4
Chicago ,2022-11-18,9:00:00 PM,0,1013.8,8.8,66.4,8
Chicago ,2022-11-18,10:00:00 PM,0,1013.8,9.2,64.7,7
Chicago ,2022-11-18,11:00:00 PM,0,1014.1,9.2,66.5,6
Chicago ,2022-11-19,12:00:00 AM,0,1014.5,11.2,61.6,8
Chicago ,2022-11-19,1:00:00 AM,0,1014.5,13.4,54.8,5
Chicago ,2022-11-19,2:00:00 AM,0,1013.9,14.6,49.6,5
Chicago ,2022-11-19,3:00:00 AM,0,1012.7,15.8,48.6,5
Chicago ,2022-11-19,4:00:00 AM,0,1011.4,17.4,43.9,6
Chicago ,2022-11-19,5:00:00 AM,0,1010.4,18.5,41.8,4
Chicago ,2022-11-19,6:00:00 AM,0,1009.8,18.9,37.8,4
Chicago ,2022-11-19,7:00:00 AM,0,1009.6,18.7,35.9,4
Chicago ,2022-11-19,8:00:00 AM,0,1009.6,17.1,38.9,3
Chicago ,2022-11-19,9:00:00 AM,0,1010,15.6,42.8,3
Chicago ,2022-11-19,10:00:00 AM,0,1010.4,14.6,48.6,1
Chicago ,2022-11-19,11:00:00 AM,0,1010.3,13.8,50.8,3
Chicago ,2022-11-19,12:00:00 PM,0,1010.5,12.9,51.7,2
Chicago ,2022-11-19,1:00:00 PM,0,1010.5,12.4,55.7,3
Chicago ,2022-11-19,2:00:00 PM,0,1010.5,11.9,56.8,1
Chicago ,2022-11-19,3:00:00 PM,0,1010.2,11.2,61.6,3
Chicago ,2022-11-19,4:00:00 PM,0,1010.3,11.2,62.9,4
Chicago ,2022-11-19,5:00:00 PM,0,1010.2,11.2,65.6,4
Chicago ,2022-11-19,6:00:00 PM,0,1010.2,11.1,64.7,3
Chicago ,2022-11-19,7:00:00 PM,0,1009.8,10.9,65.5,4
Chicago ,2022-11-19,8:00:00 PM,0,1009.8,10.8,66.9,3
Chicago ,2022-11-19,9:00:00 PM,0,1009.6,10.4,67.7,3
Chicago ,2022-11-19,10:00:00 PM,0,1009.5,9.7,72.5,4
Chicago ,2022-11-19,11:00:00 PM,0,1009.9,9.5,73.5,4
Chicago ,2022-11-20,12:00:00 AM,0,1010.4,11.5,67.5,5
Chicago ,2022-11-20,1:00:00 AM,0,1010.5,14,61.8,4
Chicago ,2022-11-20,2:00:00 AM,0,1010.1,15.8,55.8,4
Chicago ,2022-11-20,3:00:00 AM,0,1009.4,17.4,52.9,3
Chicago ,2022-11-20,4:00:00 AM,0,1008.5,18.9,43.7,2
Chicago ,2022-11-20,5:00:00 AM,0,1008,19.2,40.9,4
Chicago ,2022-11-20,6:00:00 AM,0,1007.9,19.3,41.8,5
Chicago ,2022-11-20,7:00:00 AM,0,1008.1,19,38.9,4
Chicago ,2022-11-20,8:00:00 AM,0,1008.5,17.3,43.9,5
Chicago ,2022-11-20,9:00:00 AM,0,1008.5,15.8,47.6,3
Chicago ,2022-11-20,10:00:00 AM,0,1008.8,14.5,50.7,2
Chicago ,2022-11-20,11:00:00 AM,0,1009.1,13.8,55.7,3
Chicago ,2022-11-20,12:00:00 PM,0,1009,13.1,56.7,1
Chicago ,2022-11-20,1:00:00 PM,0,1009.4,12.2,59.7,0
Chicago ,2022-11-20,2:00:00 PM,0,1009.8,11.8,62.6,2
Chicago ,2022-11-20,3:00:00 PM,0,1010.3,11.2,64.7,2
Chicago ,2022-11-20,4:00:00 PM,0,1010.3,10.6,66.8,3
Chicago ,2022-11-20,5:00:00 PM,0,1010.1,10.2,68.6,3
Chicago ,2022-11-20,6:00:00 PM,0,1010.1,9.9,70.5,3
Chicago ,2022-11-20,7:00:00 PM,0,1009.7,9.8,72.5,3
Chicago ,2022-11-20,8:00:00 PM,0,1010,9.6,73.5,1
Chicago ,2022-11-20,9:00:00 PM,0,1010.5,9.7,73.5,2
Chicago ,2022-11-20,10:00:00 PM,0,1010.7,9.5,74.5,3
Chicago ,2022-11-20,11:00:00 PM,0,1011,9.5,76.6,3
Chicago ,2022-11-21,12:00:00 AM,0,1011.1,10.4,75.7,4
Chicago ,2022-11-21,1:00:00 AM,0,1011.4,13.9,63.5,2
Chicago ,2022-11-21,2:00:00 AM,0,1011,15.5,56.9,5
Chicago ,2022-11-21,3:00:00 AM,0,1010.4,16.1,58.6,5
Chicago ,2022-11-21,4:00:00 AM,0,1010.1,15.7,54.6,7
Chicago ,2022-11-21,5:00:00 AM,0,1010,14.6,55.9,4
Chicago ,2022-11-21,6:00:00 AM,0,1009.7,14.6,59.9,2
Chicago ,2022-11-21,7:00:00 AM,0,1010,14.7,56.7,4
Chicago ,2022-11-21,8:00:00 AM,0,1010.4,14.1,61.8,3
Chicago ,2022-11-21,9:00:00 AM,0,1010.8,13.2,65.6,3
Chicago ,2022-11-21,10:00:00 AM,0,1011.2,12.5,68.7,4
Chicago ,2022-11-21,11:00:00 AM,0,1011.7,11.8,72.9,4
Chicago ,2022-11-21,12:00:00 PM,0,1011.6,10.9,75.8,3
Chicago ,2022-11-21,1:00:00 PM,0,1012.4,10.7,78.4,2
Chicago ,2022-11-21,2:00:00 PM,0,1012.5,10.1,80.5,2
Chicago ,2022-11-21,3:00:00 PM,0,1012.5,9.5,81.5,1
Chicago ,2022-11-21,4:00:00 PM,0,1012.9,9.3,83.8,2
Chicago ,2022-11-21,5:00:00 PM,0,1013,8.9,84.9,1
Chicago ,2022-11-21,6:00:00 PM,0,1012.8,8.3,84.8,5
Chicago ,2022-11-21,7:00:00 PM,0,1012.5,7.9,86.6,2
Chicago ,2022-11-21,8:00:00 PM,0,1012.2,7.7,87.8,3
Chicago ,2022-11-21,9:00:00 PM,0,1012.3,7.5,89.6,2
Chicago ,2022-11-21,10:00:00 PM,0,1012,7.2,91.4,3
Chicago ,2022-11-21,11:00:00 PM,0,1012.3,7.7,89.6,3
Chicago ,2022-11-22,12:00:00 AM,0,1012,8.6,85.4,6
Chicago ,2022-11-22,1:00:00 AM,0,1011.8,10.3,74.6,8
Chicago ,2022-11-22,2:00:00 AM,0,1011.4,12.3,62.7,8
Chicago ,2022-11-22,3:00:00 AM,0,1010.5,12.7,58.6,6
Chicago ,2022-11-22,4:00:00 AM,0,1010,13.1,55.9,5
Chicago ,2022-11-22,5:00:00 AM,0,1009.4,13.5,53.7,6
Chicago ,2022-11-22,6:00:00 AM,0,1009.3,13.7,50.8,3
Chicago ,2022-11-22,7:00:00 AM,0,1009.3,13.4,48.6,4
Chicago ,2022-11-22,8:00:00 AM,0,1009.3,12.9,49.9,3
Chicago ,2022-11-22,9:00:00 AM,0,1009.1,12.5,50.8,3
Chicago ,2022-11-22,10:00:00 AM,0,1009.5,12.3,56.9,2
Chicago ,2022-11-22,11:00:00 AM,0,1008.9,12,64.9,3
Chicago ,2022-11-22,12:00:00 PM,0,1008.7,11.6,65.7,4
Chicago ,2022-11-22,1:00:00 PM,0,1008.8,11.5,64.7,1
Chicago ,2022-11-22,2:00:00 PM,0,1007.9,11.1,67.9,4
Chicago ,2022-11-22,3:00:00 PM,0,1007.5,10.6,70.7,1
Chicago ,2022-11-22,4:00:00 PM,0,1007.3,10.4,68.7,1
Chicago ,2022-11-22,5:00:00 PM,0,1007.2,10.5,68.7,3
Chicago ,2022-11-22,6:00:00 PM,0,1007.1,10.4,67.7,3
Chicago ,2022-11-22,7:00:00 PM,0,1007,10.3,68.7,2
Chicago ,2022-11-22,8:00:00 PM,0,1006.9,10.1,72.6,4
Chicago ,2022-11-22,9:00:00 PM,0,1006.9,9.8,73.5,3
Chicago ,2022-11-22,10:00:00 PM,0,1006.9,9.6,73.5,4
Chicago ,2022-11-22,11:00:00 PM,0,1007.4,9.7,74.5,3
Chicago ,2022-11-23,12:00:00 AM,0,1007.4,10.2,73.6,1
Chicago ,2022-11-23,1:00:00 AM,0,1007.4,12.1,67.6,4
Chicago ,2022-11-23,2:00:00 AM,0,1007.4,13.2,61.6,5
Chicago ,2022-11-23,3:00:00 AM,0,1006.9,13.8,50.8,7
Chicago ,2022-11-23,4:00:00 AM,0,1006.4,14.8,49.7,5
Chicago ,2022-11-23,5:00:00 AM,0,1006.3,14.8,37.6,7
Chicago ,2022-11-23,6:00:00 AM,0,1006.6,14.7,36.8,7
Chicago ,2022-11-23,7:00:00 AM,0,1006.9,13.9,44.8,7
Chicago ,2022-11-23,8:00:00 AM,0,1007,12.7,39,4
Chicago ,2022-11-23,9:00:00 AM,0,1007.2,11.5,39.2,5
Chicago ,2022-11-23,10:00:00 AM,0,1007.7,10.4,43.1,4
Chicago ,2022-11-23,11:00:00 AM,0,1007.4,9.9,43.9,6
Chicago ,2022-11-23,12:00:00 PM,0,1007.5,8.9,47,5
Chicago ,2022-11-23,1:00:00 PM,0,1008.2,8.2,50,3
Chicago ,2022-11-23,2:00:00 PM,0,1008.8,7.4,55.2,3
Chicago ,2022-11-23,3:00:00 PM,0,1009.1,6.9,57.9,3
Chicago ,2022-11-23,4:00:00 PM,0,1009.2,6.4,59.1,3
Chicago ,2022-11-23,5:00:00 PM,0,1009.7,6.1,62.1,2
Chicago ,2022-11-23,6:00:00 PM,0,1010.5,6.3,64.5,1
Chicago ,2022-11-23,7:00:00 PM,0,1010.7,6.2,67.8,1
Chicago ,2022-11-23,8:00:00 PM,0,1010.4,6.1,67.8,2
Chicago ,2022-11-23,9:00:00 PM,0,1010.1,6.1,66.8,3
Chicago ,2022-11-23,10:00:00 PM,0,1010,6.2,66.8,3
